firm_id,year,province,asset,type,area,staff,industry,age,profit,revenue,wage
002510.SZ,2010,12,2168003242,0,1,1599,30,14,58679479.13,831528634.1,84.65
002505.SZ,2010,43,835064595.2,0,4,253,58,13,122695493.5,382792439.4,25.04
002502.SZ,2010,44,827975878.6,0,1,1251,22,13,186674823.1,470879316.9,32
002500.SZ,2010,14,17634503052,1,1,1158,21,22,219300402.8,1495801869,571.19
002497.SZ,2010,51,1821804747,0,4,2092,48,9,54496363.51,763097888.7,140.07
002494.SZ,2010,13,896127707.6,0,1,809,27,10,60507339.78,413333181.7,28.13
002493.SZ,2010,33,12665808525,0,1,3581,48,15,55807570.68,15795678893,149.61
002490.SZ,2010,37,4586410815,0,1,2713,34,9,51655152.12,2703906835,137.01
002486.SZ,2010,31,1067418035,0,1,1685,27,9,241233489.6,685687582.8,70.8
002485.SZ,2010,37,2320838809,0,1,4200,32,7,226131174.4,1002846316,60
002484.SZ,2010,32,1486459744,0,1,1479,38,52,197976639.3,812480715.4,26.57
002483.SZ,2010,32,2287914527,0,1,1558,11,7,330844810.5,1306982697,155.91
002480.SZ,2010,51,3452802688,1,4,3164,11,9,445325814.5,1396164139,156.64
002476.SZ,2010,37,922410277.1,0,1,404,48,14,5489146.98,515409798.7,85.45
002472.SZ,2010,33,1496350433,0,1,2329,30,5,-1203764.98,843054963.2,84
002469.SZ,2010,37,801265964.5,0,1,181,47,16,26294089.62,178615923.1,81.17
002466.SZ,2010,51,1049613931,0,4,1012,51,15,22905822.78,294263836.1,42.5
002463.SZ,2010,32,4010616849,0,1,6122,38,18,70773679.11,2995100968,91.2
002460.SZ,2010,36,776498122,0,3,420,51,10,103019492.3,359722325.8,82.63
002458.SZ,2010,37,1222241508,0,1,1791,56,13,135160654.4,458994518.6,48.84
002457.SZ,2010,64,1819193426,0,4,1807,12,11,142819194.5,852071755.1,41.28
002455.SZ,2010,32,1155345803,0,1,407,48,8,128955437.7,1685277973,62.4
002445.SZ,2010,32,1128737315,0,1,420,22,7,59187432.67,401145149.6,42
002444.SZ,2010,33,2911494959,0,1,2075,11,9,58051801.58,1882482545,129.4
002443.SZ,2010,33,1875120470,0,1,1570,46,8,15207841.69,2555494507,14
002442.SZ,2010,13,1725030810,0,1,582,48,6,84149668.26,1333594349,104.61
002441.SZ,2010,44,2317731103,0,1,1370,6,10,104689588.7,4165218541,95.8
002440.SZ,2010,33,4004528591,0,1,3525,48,12,105712271,2317690287,113
002438.SZ,2010,32,910092763.9,0,1,481,11,9,134639764.8,301705549.4,93.5
002436.SZ,2010,44,1608237198,0,1,1984,38,11,102429291.1,803886668,146.1
002419.SZ,2010,44,7149718221,1,1,10560,23,26,45531379.18,10174361408,348
002416.SZ,2010,44,4471071765,0,1,3225,25,12,84272146.15,10887716828,160
002408.SZ,2010,37,2763305638,0,1,383,47,8,106416893.1,2359580951,44.65
002407.SZ,2010,41,1669102372,0,4,786,47,11,170276241.9,818562219.3,37.01
002406.SZ,2010,41,1974944500,0,4,1456,30,6,183393696.8,1014814964,46.89
002391.SZ,2010,32,1655411191,0,1,728,48,9,76554230.59,755434925.6,78.96
002386.SZ,2010,51,10185281582,1,4,6480,47,16,104370247.3,4958042995,184.41
002385.SZ,2010,11,4044780760,0,1,8920,56,16,92551878.28,5248384827,248.64
002384.SZ,2010,32,1697139344,0,1,1179,38,12,151014084,882173441.7,14.06
002381.SZ,2010,33,1101564413,0,1,991,48,9,180438968.4,824532521.7,17.74
002367.SZ,2010,32,2103524390,0,1,691,11,13,91012517.85,1089940823,90
002363.SZ,2010,37,1585974727,0,1,1351,30,16,92686795.1,923683440.3,15
002360.SZ,2010,14,627724168.7,0,1,788,48,9,44663573.83,309046697.6,23.35
002357.SZ,2010,51,761670591.1,0,4,1370,5,8,113434600,183456953.4,95.44
002355.SZ,2010,37,1775553514,0,1,1150,30,11,138299600,1339552389,62
002354.SZ,2010,21,708375992.9,0,2,603,39,7,167393787.3,306601155.7,38.4
002353.SZ,2010,37,2396386326,0,1,734,34,11,107926932.7,943976017.2,46.4
002348.SZ,2010,44,1147521588,0,1,798,29,21,119305685.2,332744941.3,72
002334.SZ,2010,44,1129339295,0,1,520,7,8,63149066.25,503826529.8,89
002328.SZ,2010,31,2393820348,0,1,2030,30,13,110243862.7,1281531848,1049.5
002327.SZ,2010,44,1450754229,0,1,3132,27,16,122504793.9,1067301429,221.29
002326.SZ,2010,33,1235535474,0,1,766,44,11,208335639.6,511034881.4,66.64
002324.SZ,2010,31,1191550184,0,1,317,48,11,255740080.7,807400204.3,128.81
002311.SZ,2010,44,3289663855,0,1,2665,56,6,102098300,7697692263,175
002310.SZ,2010,11,1927538127,1,1,498,10,18,116290387.9,1453534591,109.6
002307.SZ,2010,65,2853261100,1,4,1615,13,9,187788521.1,2409015053,50.47
002306.SZ,2010,11,1395149542,0,1,4036,32,11,190138262.5,923174242.8,183.63
002305.SZ,2010,42,3687099202,1,4,226,17,12,192417451,661631837.6,117
002288.SZ,2010,44,707244482.3,0,1,547,38,11,88847377.01,208769228.8,65.59
002284.SZ,2010,33,1828426614,0,1,1869,30,10,120848846.2,1750196480,120.13
002283.SZ,2010,37,2369355089,0,1,2039,30,15,115363356,1393393876,73
002282.SZ,2010,13,864879322.6,0,1,1879,11,12,131494308,410040518.2,67.63
002280.SZ,2010,33,556488548.9,0,1,259,24,8,126383800,250087721.8,138.15
002265.SZ,2010,53,815711064.1,1,4,2771,30,13,155402910.5,520960271.7,63.9
002264.SZ,2010,35,1799476379,0,1,9761,58,6,142033286.9,4364191483,82.4
002263.SZ,2010,33,2631778798,1,1,918,48,10,160158900.2,1407157132,42.4
002258.SZ,2010,51,915647494.6,1,4,866,48,10,120952627.1,445312819.3,232.19
002255.SZ,2010,32,2159561554,0,1,1704,10,10,96293599.91,1049053840,52.92
002244.SZ,2010,33,29699899483,0,1,1150,17,14,259569232.6,6218083386,302
002243.SZ,2010,44,803352299.8,1,1,1472,50,15,384939573.5,714037500.2,303.63
002240.SZ,2010,51,3344385875,0,4,2401,51,9,394661460.8,1535578888,198.8
002239.SZ,2010,32,576032989.2,0,1,1661,30,8,373443293.4,417552695.3,12.06
002238.SZ,2010,44,1737751476,1,1,422,22,15,415842149.7,800254101.7,205.4
002215.SZ,2010,44,1621723279,0,1,3857,48,11,69878083.47,1455937524,170.17
002211.SZ,2010,31,2462298673,0,1,662,48,8,66861178.53,948988406.1,40
002210.SZ,2010,44,4686709437,0,1,384,3,12,86049066.9,2886966357,65.3
002209.SZ,2010,44,1052374360,0,1,773,11,12,87593801.58,542962483.4,197.65
002206.SZ,2010,33,1847521456,0,1,956,48,9,68992325.17,1654742365,346.83
002205.SZ,2010,65,1461292080,1,4,272,13,9,9013863.26,542757392.3,60.9
002204.SZ,2010,21,2876594701,1,2,335,11,17,18663741.88,1386437841,130.94
002199.SZ,2010,33,529683020.2,0,1,1058,38,11,15845533.57,305986832.5,36
002195.SZ,2010,31,358889318,0,1,720,39,21,139517427,294250120.9,217.14
002193.SZ,2010,37,1755688604,0,1,1587,27,17,177873749.7,510424399.9,42
002192.SZ,2010,44,1028254428,0,1,434,7,12,181264847.2,1182760252,104.75
002191.SZ,2010,44,3733357690,0,1,2601,6,14,129777848.3,2023743788,180
002178.SZ,2010,31,519740369,0,1,160,6,9,225568617.8,389358581,108.04
002176.SZ,2010,36,678840436,0,3,1214,7,15,261067279.2,525463592.2,28.99
002174.SZ,2010,35,455429289.2,0,1,1592,39,15,228845524.1,345446531.8,36
002172.SZ,2010,32,4078527306,0,1,3265,48,9,210239098.3,3805268645,46.8
002170.SZ,2010,44,799471464.8,0,1,2361,48,21,218338877.7,1543168690,79.8
002158.SZ,2010,31,879522726.6,0,1,362,11,12,18538878.63,697889993.8,160.28
002157.SZ,2010,36,2824207212,0,3,2920,56,14,73984335.11,7427271334,16.5
002154.SZ,2010,33,2578668596,0,1,1886,27,9,213251672.7,1257753362,100.99
002150.SZ,2010,32,743905607.8,0,1,831,11,8,366183921.5,737649925,47.5
002149.SZ,2010,61,2423374457,1,4,1216,51,10,701181455.1,1253463262,53.12
002136.SZ,2010,34,412476075.2,0,3,539,47,16,70685961.24,550022840.3,44.55
002135.SZ,2010,33,3847731477,0,1,2203,12,9,81152815.96,3150736111,42
002134.SZ,2010,12,824191426.9,1,1,1931,38,22,208345829,560763373.6,48.88
002133.SZ,2010,33,6960128619,0,1,181,17,10,245952337,2155696239,170
002132.SZ,2010,41,2603444563,0,4,1783,46,15,364298873.8,1865041247,33
002116.SZ,2010,31,1942183035,1,1,3670,13,17,137243987.3,2738802849,247.67
002115.SZ,2010,33,1586660780,0,1,1903,22,17,227574039.5,1008291976,301.4
002110.SZ,2010,35,7647109004,1,1,7221,46,9,186370752.4,15980005885,59.35
002109.SZ,2010,61,1588122364,1,4,1550,47,13,244328327.2,1028815110,64.52
002105.SZ,2010,44,1192631404,0,1,6527,29,19,417990511.4,1332812214,105.48
002094.SZ,2010,37,878094887.9,0,1,752,53,13,126015342.8,799765868.5,40.4
002092.SZ,2010,65,9667969238,1,4,5693,47,9,185268565.5,4081123546,101.85
002091.SZ,2010,32,1681257477,1,1,397,6,12,129217052.4,3960879390,297.8
002087.SZ,2010,41,3938428665,1,4,8832,27,14,147486623.2,2408079912,65.76
002085.SZ,2010,33,1557300279,0,1,2667,30,9,216933696.7,1895360957,39.06
002067.SZ,2010,33,4397706894,0,1,1419,50,14,97137271.21,2629176676,54.58
002064.SZ,2010,33,1944599400,0,1,1287,48,11,80783725.65,1627850609,206.43
002062.SZ,2010,33,8079248396,0,1,1200,13,16,93414075.23,6044965479,214
002061.SZ,2010,33,1763373874,1,1,827,13,12,144964838.3,1362199412,103.33
002060.SZ,2010,44,6126805884,1,1,2986,13,9,161704325.5,3930159024,159
002046.SZ,2010,41,863653456.5,1,4,785,11,9,141392704.2,521711346.8,67.5
002043.SZ,2010,33,878096908.3,0,1,2903,52,9,172353256.1,1080954630,59.5
002042.SZ,2010,34,5973045769,0,3,19987,27,10,243615274.9,4783105445,220
002041.SZ,2010,37,1952622807,0,1,595,56,10,267428213.9,937803517.3,36.65
002040.SZ,2010,32,908433064,1,1,922,5,9,170057008,149881037,45.32
002034.SZ,2010,33,1194053307,0,1,4420,10,12,125718088.2,1237348952,30.87
002033.SZ,2010,53,950629809.2,0,4,807,32,9,118304864.3,190446810.9,41
002031.SZ,2010,44,1703193466,0,1,1499,30,9,125429583.8,569412998.7,47.2
002029.SZ,2010,35,2435883427,0,1,4295,27,9,113564026.8,2197756556,106
002027.SZ,2010,44,1042943935,0,1,552,22,13,74379918.67,1643931453,8.26
002026.SZ,2010,37,753361749,0,1,1985,11,12,58327413.86,481718258.6,100
002024.SZ,2010,32,43907382000,0,1,5383,25,14,59630623.17,75504739000,220
002016.SZ,2010,44,1919966891,0,1,112,17,10,37881420.54,719431323.2,107
002014.SZ,2010,34,1103938641,0,3,1432,50,18,56548004.11,1276392235,158.1
002012.SZ,2010,33,1191757892,0,1,644,52,12,75649164.93,820047391.1,75.9
002010.SZ,2010,33,1935363121,0,1,977,3,9,147229566,2281231593,216.46
002009.SZ,2010,32,2546839975,0,1,690,11,13,154304812.3,1073091260,49
002008.SZ,2010,44,5441239585,0,1,6061,11,11,210291325.5,3109085008,240
002006.SZ,2010,33,1714740636,0,1,680,11,10,233040640.4,974686637.8,97
002004.SZ,2010,50,1358350443,0,4,1772,48,18,192652646.8,541224471.9,68.73
002003.SZ,2010,33,1795809995,0,1,6848,27,22,295049067.7,1829323207,216.74
002002.SZ,2010,32,281657376.2,0,1,576,47,15,358284685.9,203038552.4,41.26
001872.SZ,2010,44,6202184742,1,1,1899,5,20,-331369729,1740417668,238.1
000998.SZ,2010,43,2441948069,1,4,1363,56,11,2138190023,1280396579,151.63
000996.SZ,2010,11,500650170.3,0,1,26,31,16,727266786.3,82075717.19,156.5
000990.SZ,2010,36,3546329854,1,3,1836,48,12,751168608.2,3140178131,120
000987.SZ,2010,44,2907805494,1,1,1374,21,18,5377078682,3585740169,157
000985.SZ,2010,23,520261183.9,1,2,774,48,12,7057983810,1036403044,82.61
000982.SZ,2010,64,2224423158,0,4,2122,27,12,2221602835,1176998146,36
000978.SZ,2010,45,2236479301,1,4,1423,32,12,2947348332,510322440.7,170.86
000970.SZ,2010,11,2794533096,1,1,3894,38,11,11562752.15,2365781537,236.5
000965.SZ,2010,12,4720526154,1,1,104,17,12,21869829.13,1208024301,141.16
000962.SZ,2010,64,3535153147,1,4,2319,51,11,33868301.39,1637374790,65.77
000961.SZ,2010,32,24135910851,0,1,3317,17,12,35978778.92,9137512545,274.4
000959.SZ,2010,11,17549304282,1,1,7855,46,11,40173295.95,27905980881,125.8
000958.SZ,2010,13,1545132817,1,1,2939,18,12,41876008.37,1327332856,61.29
000957.SZ,2010,37,1636888778,1,1,2576,31,16,43623113.88,2007561288,120
000955.SZ,2010,46,580926143.8,0,4,553,27,17,-57216510.52,208627046.1,29.55
000951.SZ,2010,37,19704568410,1,1,5475,11,12,-51759382.12,28903796411,92.43
000949.SZ,2010,41,4463743752,1,4,8626,48,13,104826578.1,3560292725,81.85
000936.SZ,2010,32,3540263621,0,1,1931,48,19,104337935.9,3245861289,42.21
000935.SZ,2010,51,1320766767,0,4,1246,49,12,112910499.4,636076980.9,58
000932.SZ,2010,43,74715858807,1,4,32800,46,11,189779213.1,60563424206,152.61
000930.SZ,2010,34,6922905592,1,3,8920,56,12,241518749.5,5967193721,111.6
000928.SZ,2010,22,2415850280,1,2,4807,13,11,262012829,1568315059,16.2
000927.SZ,2010,12,9079313059,1,1,6788,11,13,307843857.2,9891239469,55.34
000926.SZ,2010,42,15528053352,0,4,5189,17,17,336938424.6,5625510470,85.4
000925.SZ,2010,33,2291658452,0,1,842,11,11,338420634.9,1048155850,143
000923.SZ,2010,13,1120602546,1,1,2317,46,11,386187929.1,716336433.8,21.77
000922.SZ,2010,23,333602696.4,1,2,917,7,14,443309714,150750206.9,7.2
000917.SZ,2010,43,11583824669,1,4,10341,22,11,212797100,6190909325,172.48
000912.SZ,2010,51,7278526189,1,4,6680,48,11,249801800,3504905809,50.74
000911.SZ,2010,45,4312765755,1,4,4762,55,11,306143390.7,3875019021,79.83
000910.SZ,2010,32,8603097151,0,1,8151,52,11,313668479.8,6920721116,174.6
000909.SZ,2010,33,2668510952,1,1,447,17,11,260309088.7,823617768.9,148
000906.SZ,2010,33,3331600358,1,1,1329,6,11,366054840.2,14911221343,474.04
000905.SZ,2010,35,2979362672,1,1,3361,5,11,484171932.9,1575307595,96.42
000903.SZ,2010,53,4544538995,1,4,1918,11,11,612648436.2,2328309325,86.49
000902.SZ,2010,42,1297336328,0,4,1885,48,24,572524999.1,2039220760,53.6
000893.SZ,2010,44,4455583059,0,1,469,48,12,33194319.61,5566062420,413
000892.SZ,2010,50,949127.54,0,4,4,22,13,41274844.48,552010,12
000890.SZ,2010,32,3378202336,0,1,2788,46,17,62954987.48,1683268480,75.39
000888.SZ,2010,51,1179813492,1,4,2056,32,13,81978429.95,735733062.4,34.32
000887.SZ,2010,34,2352947383,0,3,4056,30,12,96752250.95,2522429744,134.64
000886.SZ,2010,46,2956823732,1,4,1208,17,17,91728308.75,594562391.9,138.64
000885.SZ,2010,41,4389876120,1,4,1942,5,12,132772573.9,2783136485,83.2
000877.SZ,2010,65,10360191116,1,4,2418,49,12,146391468,5704781357,135
000876.SZ,2010,51,9744662876,0,4,9178,56,12,281997005.6,7785165152,67.8
000868.SZ,2010,34,2536982152,1,3,1098,31,13,1093498872,3152638840,83
000863.SZ,2010,31,170847696,0,1,24,17,16,860192569.6,1972005.12,73.7
000859.SZ,2010,34,1476611713,1,3,1512,48,12,488038804.4,1452749887,72.24
000856.SZ,2010,13,855716683.3,1,1,8222,11,12,511725588.2,279824570.2,55.36
000852.SZ,2010,42,1656194693,1,4,1653,34,12,873372463.7,1364337324,139.78
000851.SZ,2010,52,2349248829,1,4,1057,38,16,525226440.9,2531852625,133.9
000850.SZ,2010,34,6906546855,1,3,6415,27,12,319688255.9,1955781331,10.72
000838.SZ,2010,50,636947134.3,0,4,20,17,14,257200123.3,1112634,92
000837.SZ,2010,61,1908818818,1,4,2158,11,12,397419382,1432330086,74.23
000836.SZ,2010,12,2509669548,0,1,2009,1,13,472330382.6,862941950.6,98
000833.SZ,2010,45,1388827428,1,4,2731,8,16,368703413.3,1349749386,80.64
000831.SZ,2010,14,2112235743,1,1,3049,51,12,291320693,2759322371,63.56
000830.SZ,2010,37,11282465301,1,1,10059,47,12,265998160.8,7685764467,138.23
000829.SZ,2010,36,8561487981,1,3,8037,25,13,275088961.1,20877018131,156
000828.SZ,2010,44,4201920737,1,1,622,5,13,374069384.4,634668003.9,204.04
000825.SZ,2010,14,63604797538,1,1,23893,46,12,422052096.9,87197799967,102.09
000823.SZ,2010,44,3366843679,1,1,5391,38,13,503847237.1,2983345298,182.39
000821.SZ,2010,42,1421630556,0,4,1617,11,17,71040764.5,523435881.1,110.03
000819.SZ,2010,43,583052276.8,1,4,556,48,20,87810845.64,1624954240,111.2
000818.SZ,2010,21,2711481871,0,2,5884,47,13,118028302.6,1804833270,27.6
000816.SZ,2010,32,2743240586,0,1,5427,11,19,130011371.1,2310096137,98.52
000815.SZ,2010,64,3864563205,1,4,4010,52,12,109077711.8,1165494637,57.41
000812.SZ,2010,61,1156735425,0,4,494,6,16,68372308.8,463717298.9,143.89
000811.SZ,2010,37,1718776034,1,1,1613,11,21,80075412.95,1202127587,110.36
000809.SZ,2010,21,243439334.3,1,2,430,13,14,87878166.97,149213196.9,44
000803.SZ,2010,51,213275736.6,1,4,359,7,22,172742623.3,70279946.79,33.78
000800.SZ,2010,22,17675951162,1,2,7391,31,13,258897870.3,37360377005,201.11
000796.SZ,2010,46,834005270.5,0,4,3858,32,14,69607660.33,412982087.4,26.9
000795.SZ,2010,33,1427978301,0,1,2579,51,13,59249740.74,740955417.1,30.44
000793.SZ,2010,46,4554485043,0,4,10394,22,19,79417491.45,3478498644,376.53
000792.SZ,2010,63,10659741409,1,4,1546,48,13,75492464.82,4951627464,83.11
000789.SZ,2010,36,6586709970,1,3,3741,49,13,74967878.63,3847117456,106.3
000785.SZ,2010,42,2636904948,0,4,7223,23,20,122719763.2,3703798799,82.32
000783.SZ,2010,42,35772643537,0,4,4837,21,13,156941752.9,3199216251,347.14
000782.SZ,2010,44,2424538528,0,1,2497,48,18,147606256.6,3890121465,147.18
000779.SZ,2010,62,483739686.7,1,4,2270,6,13,211421447.6,216616737.3,28
000777.SZ,2010,32,1434281880,1,1,880,11,13,71837547.62,594153882.2,93.72
000776.SZ,2010,44,95946580139,0,1,10044,21,16,58570691.77,10218614513,2053.7
000762.SZ,2010,54,1219817815,1,4,1634,51,13,146569332.2,468845001.5,44.54
000761.SZ,2010,21,35871741948,1,2,25615,46,13,151044726.4,45687750465,54
000759.SZ,2010,42,5869000176,1,4,32442,58,20,155981593,11872449802,234.5
000757.SZ,2010,51,679026222,1,4,2210,31,13,177260194.6,697560473.1,18
000755.SZ,2010,14,6307433336,1,1,2965,5,14,141449516.6,2784526358,120
000753.SZ,2010,35,1675019509,1,1,848,31,16,189127458.2,1656873483,153
000736.SZ,2010,50,2123925630,1,4,198,17,17,170264706.3,431591173.9,135.15
000728.SZ,2010,34,24900708801,1,3,1841,21,13,140042404.9,2242041555,422.62
000726.SZ,2010,37,7015883263,0,1,16400,27,22,136784312.3,5025624126,829.93
000721.SZ,2010,61,723880302.2,1,4,5369,32,14,202097317.9,592151422.4,116.55
000720.SZ,2010,37,5624683207,1,1,1322,17,16,237933740.7,2756091508,80.11
000719.SZ,2010,41,477331.05,1,4,0,22,14,247358886.7,0,12.24
000718.SZ,2010,22,15211798896,0,2,737,17,17,252981603.1,3473492079,357.33
000717.SZ,2010,44,23099070009,1,1,11482,46,13,263361070.7,18835956073,111.2
000715.SZ,2010,21,1825761571,0,2,2859,23,13,247038029.7,2443741340,147
000712.SZ,2010,44,1276529161,0,1,187,21,13,50902018.52,88265663.05,122.4
000711.SZ,2010,23,791870961,0,2,35,10,17,58035284.81,64082839.12,33.89
000709.SZ,2010,13,1.05E+11,1,1,55719,46,13,68567994.36,1.17E+11,7.57E+01
000708.SZ,2010,42,4537054474,1,4,3310,46,17,65871241.38,7893023475,147
000703.SZ,2010,45,297451320.6,0,4,400,48,14,60222845.76,223114480.8,66.5
000702.SZ,2010,43,931725621.5,1,4,1749,56,13,61753094.16,1705623970,68.8
000701.SZ,2010,35,3365413186,1,1,1563,6,14,72846381.1,10958939259,150.13
000700.SZ,2010,32,3894237354,0,1,1862,30,22,77763193.64,1970851341,16
000698.SZ,2010,21,6873430688,1,2,5306,47,14,133289304.4,7484080187,73.99
000695.SZ,2010,12,1025051397,1,1,229,6,13,176171694.9,673443805.1,100.29
000683.SZ,2010,15,5671305198,0,1,1325,47,13,24762328.32,2333361701,164.3
000681.SZ,2010,32,132112915.9,0,1,30,22,16,34008574.56,141675,123.75
000680.SZ,2010,37,10698073239,1,1,3332,11,17,29911924.94,13399072125,184.29
000679.SZ,2010,21,7577156933,0,2,753,23,18,35101722.9,3625877041,187.9
000678.SZ,2010,42,919181719.5,0,4,2313,30,17,39266802.1,787605584.5,58.7
000677.SZ,2010,37,7577133076,0,1,9123,48,21,55381776.68,4720406751,25.42
000676.SZ,2010,44,1159314869,0,1,945,39,14,86250138.45,784050564.9,41.3
000672.SZ,2010,62,94750740.41,0,4,544,49,13,136507261.9,20547161.22,10.47
000665.SZ,2010,42,987166541.2,1,4,1193,22,19,116039087.2,936916460.1,88.8
000659.SZ,2010,44,5954560767,0,1,945,50,25,97320039.09,3347689266,591.21
000657.SZ,2010,46,374843122.7,1,4,1963,51,17,88301243.61,1157696915,98
000656.SZ,2010,50,470541315.6,0,4,12,17,16,66852254.34,662842.64,78.48
000655.SZ,2010,37,2439410654,1,1,3403,46,14,114534468.6,1540402459,31.38
000652.SZ,2010,12,9359889148,1,1,711,6,29,124247208.6,6954775407,94
000637.SZ,2010,44,833515940.6,0,1,1056,47,22,162636958.4,3589465628,187.7
000636.SZ,2010,44,3296033857,1,1,8605,38,16,-685219913.3,2033942733,201.57
000635.SZ,2010,64,3678635529,1,4,3429,47,14,10261711.79,2467625494,78
000631.SZ,2010,22,9532826245,0,2,428,17,17,154819499.4,1885339749,90.56
000629.SZ,2010,51,59728246364,1,4,79196,51,17,139236135.3,43246531914,0
000628.SZ,2010,51,2752143290,1,4,1453,13,18,163605083.9,1214529724,102.5
000626.SZ,2010,32,3856576621,0,1,298,6,16,116020165.5,21187186225,8.89
000622.SZ,2010,43,265052767.9,0,4,194,30,17,91467978.49,122535601.6,19.2
000617.SZ,2010,65,2528696935,1,4,1869,18,14,15761388.39,1418517998,28.48
000615.SZ,2010,42,1219654043,0,4,3253,17,17,-29877069.09,686409232.3,68
000610.SZ,2010,61,971657665.6,1,4,2542,32,14,11351819.56,592921428.7,31.81
000607.SZ,2010,33,1611256635,1,1,72,22,17,-61062668.8,1194860446,56.63
000589.SZ,2010,52,5478795810,1,4,8089,30,14,72475035.11,6226750587,107.2
000584.SZ,2010,32,3500205893,0,1,58,11,19,84065407.48,1396006387,67.2
000582.SZ,2010,45,817046778.7,1,4,835,5,14,107806209.9,405012104.9,20.5
000581.SZ,2010,32,6761622810,1,1,5205,30,22,122684515.8,5371213196,145
000573.SZ,2010,44,2537044405,0,1,586,17,18,125500904.2,528657813.4,103.8
000570.SZ,2010,32,3422525754,1,1,3379,11,16,135390933.9,2845983675,199.73
000567.SZ,2010,46,295488972,0,4,33,21,23,132452659,84284039,73.7
000565.SZ,2010,50,1422696425,1,4,821,48,18,191059210.1,436396626.6,55.25
000558.SZ,2010,33,3760099685,1,1,186,17,22,95841775.47,1823787314,83.13
000553.SZ,2010,42,2014857636,1,4,2948,48,12,60913908.47,1570114176,65
000551.SZ,2010,32,2982358569,1,1,3375,10,17,78555153.1,2253137075,224.21
