firm_id,year,province_id,asset,type,area,staff,industry,age,revenue,wage,province,total,rice_proportion,rice_to_wheat_ratio,wheat_proportion,ln_y,ln_k,ln_l,ln_a,tfp_cd,tfp_ces
600626.SH,2010,31,2887743311.0,1,1,2428,30,24,5956185815.0,135.2,上海市,415.58,0.2898840175176861,2.284657690119477,0.12688291063092544,22.507696149233173,21.783741172794134,7.794823152179389,1.1982917737233674,3.314450253122567,30.845025828821214
600618.SH,2010,31,5613722165.0,1,1,3022,47,18,5736501434.0,86.42,上海市,415.58,0.2898840175176861,2.284657690119477,0.12688291063092544,22.47011535518165,22.448479823992763,8.013674142832684,0.6832580788998612,1.98031926944085,16.622117271602736
600611.SH,2010,31,10005428862.0,0,1,28054,2,16,3447461385.0,218.0,上海市,415.58,0.2898840175176861,2.284657690119477,0.12688291063092544,21.960903966698805,23.026393668831055,10.241886503279616,-1.0896609341198893,0.3363305125769417,4.1164226399415345
600610.SH,2010,31,364389533.9,0,1,871,47,18,116392528.9,66.86,上海市,415.58,0.2898840175176861,2.284657690119477,0.12688291063092544,18.57247890649378,19.713734001477675,6.769641976852503,-1.1070199804742593,0.3305425179956154,3.9304653008252823
600609.SH,2010,21,4924575342.0,1,2,13158,30,26,4674893784.0,159.0,辽宁省,3950.14,0.1604829195927233,111.60739436619718,0.0014379237191593209,22.26547227942896,22.317503882878256,9.484785217645943,-0.057848992554050405,0.9437924563649153,11.442786745555226
600606.SH,2010,31,4465521345.0,0,1,811,17,18,1359781552.0,202.05,上海市,415.58,0.2898840175176861,2.284657690119477,0.12688291063092544,21.03058990026362,22.219651807056636,6.698268054115413,-0.07553537988916581,0.927246924060255,6.092706147864486
600605.SH,2010,31,818619212.2,0,1,49,6,19,1517262894.0,49.0,上海市,415.58,0.2898840175176861,2.284657690119477,0.12688291063092544,21.140173820914026,20.523129591329383,3.8918202981106265,2.1886319507746244,8.922997660894838,45.96612798854101
600604.SH,2010,31,833972905.6,1,1,775,17,17,467185663.6,50.8,上海市,415.58,0.2898840175176861,2.284657690119477,0.12688291063092544,19.9622373032198,20.54171147250513,6.652863029353347,-0.1498238866251338,0.8608595719601692,8.221458050897828
600592.SH,2010,35,1730694426.0,1,1,721,11,13,670960046.3,139.9,福建省,1945.91,0.40576902323334585,540.8150684931508,0.000750291637331634,20.32422014964603,21.27178856722788,6.580639137284949,-0.18206033329283144,0.8335510480191275,6.620036218142613
600586.SH,2010,37,6039346005.0,0,1,1144,49,11,3146413035.0,82.4,山东省,10677.4,0.012049749939123756,0.03526187409214241,0.3417217674714818,21.869528921903193,22.52156156571284,7.042286171939743,0.4446929298631126,1.5600110894580157,10.340208306524655
600585.SH,2010,34,60411852826.0,1,3,32001,49,13,34508281745.0,295.51,安徽省,9386.19,0.2491564734998972,0.8928863232003911,0.2790461305385891,24.264465182755906,24.824451161475917,10.373522431293592,0.11412129081145839,1.1208880700631079,9.319999160572015
600583.SH,2010,12,17920695316.0,1,1,9289,34,10,7137707078.0,133.9,天津市,438.78,0.04079493140070194,0.1637694419030192,0.2490997766534482,22.68865742418719,23.609222044856523,9.136586183387521,-0.24036997747863253,0.7863368803053773,6.525327447647638
600582.SH,2010,11,10559737626.0,1,1,8767,11,10,7969446775.0,185.62,北京市,313.62,0.0009565716472163764,0.004870920603994154,0.19638415917352212,22.798880913913965,23.080314268893133,9.078749951588586,0.20131868503929784,1.2230144661383582,11.313138018369834
600581.SH,2010,65,12180670421.0,1,4,5998,46,10,23666002646.0,107.63,新疆维吾尔自治区,4236.75,0.016675517790759427,0.06477491519207848,0.2574378946126158,23.88730536771474,23.223116140488404,8.699181359308954,1.3648073438021662,3.9149687363418804,32.141762386449855
600580.SH,2010,33,4063665528.0,0,1,4540,7,12,2903918779.0,105.0,浙江省,2322.55,0.35411939463090136,11.904182949775654,0.029747475834750597,21.78932696485392,22.12535124265456,8.420682291035394,0.020778670772633845,1.020996050361137,10.131664238867295
600579.SH,2010,37,1402043366.0,1,1,2355,11,11,1470307291.0,32.2,山东省,10677.4,0.012049749939123756,0.03526187409214241,0.3417217674714818,21.108737257387524,21.06119655660683,7.764296006450518,0.23196092776117272,1.26107045501972,13.7782142972333
600567.SH,2010,34,5399360191.0,0,3,1538,50,11,3746236634.0,127.01,安徽省,9386.19,0.2491564734998972,0.8928863232003911,0.2790461305385891,22.04401760875428,22.409546300348808,7.338238150065589,0.5610439960196469,1.7525011498034277,12.736681020961992
600565.SH,2010,50,5448286331.0,0,4,882,17,13,1819839083.0,280.0,重庆市,3129.85,0.210259277601163,6.298621745788668,0.03338179145965462,21.32201391819213,22.418566961497717,6.782192056006791,0.06533985825715938,1.0675217688276875,6.832526090845665
600563.SH,2010,35,1454204688.0,0,1,2467,38,12,1208604441.0,243.14,福建省,1945.91,0.40576902323334585,540.8150684931508,0.000750291637331634,20.912732176384402,21.09772498194068,7.810758116529357,-0.004620320875002193,0.9953903363878495,10.899376592609196
600561.SH,2010,36,1874989673.0,1,3,8633,2,15,1243239607.0,131.95,江西省,5505.0,0.6195149863760218,316.6601671309192,0.0019564032697547682,20.940986395982655,21.351868988620286,9.063347348235522,-0.6456533772473296,0.5243198515043668,7.22972057199955
600560.SH,2010,11,2130200838.0,1,1,687,11,11,699021459.5,92.0,北京市,313.62,0.0009565716472163764,0.004870920603994154,0.19638415917352212,20.365192000012964,21.479482102363555,6.532334292222349,-0.24167778748437474,0.7853091732347045,5.882930800939867
600558.SH,2010,51,1846707551.0,1,4,1696,51,11,2207370650.0,80.1,四川省,9158.73,0.21475903318473197,1.8710475248278224,0.11478010597539179,21.515067893029105,21.336670188323104,7.4360278163518485,0.6148899348443839,1.8494530280201325,17.581261983198303
600556.SH,2010,45,34059709.25,0,4,15,39,17,63110.53,11.88,广西壮族自治区,5896.37,0.34610616362270347,641.751572327044,0.0005393148666043685,11.052642912578198,17.34362569675604,2.70805020110221,-5.558157176111398,0.0038558755539363177,0.03130874334028758
600551.SH,2010,34,3600564725.0,1,3,2328,22,11,1833403036.0,115.26,安徽省,9386.19,0.2491564734998972,0.8928863232003911,0.2790461305385891,21.329439659430363,22.004356538161524,7.752764808851328,-0.09066480523168607,0.9133238009563641,8.001043458003783
600527.SH,2010,32,1333781524.0,0,1,584,48,14,1410528191.0,55.1,江苏省,7462.35,0.2981446863253533,1.0112080719934553,0.29484009728838767,21.067230074736198,21.01128399591479,6.369900982828227,0.8000982951570101,2.2257596991393376,17.888758509210195
600526.SH,2010,33,2027725536.0,1,1,1493,10,10,1562143790.0,50.0,浙江省,2322.55,0.35411939463090136,11.904182949775654,0.029747475834750597,21.169324939184715,21.430180576238325,7.30854279753919,0.2678879688586999,1.3072006846267001,11.812250438406075
600523.SH,2010,52,2577303919.0,1,4,7245,30,11,2291874776.0,96.12,贵州省,4896.93,0.14540334454443904,3.1491817779743476,0.04617178517969421,21.55263599905329,21.670009696858795,8.888066854754783,-0.14590723205569756,0.8642378730368591,10.618803884042947
600520.SH,2010,34,480664698.6,0,3,1068,11,10,209049173.7,48.0,安徽省,9386.19,0.2491564734998972,0.8928863232003911,0.2790461305385891,19.158080063116127,19.990680492680525,6.97354301952014,-0.7672759371432267,0.4642760644722735,5.424657153370849
600503.SH,2010,31,7373781345.0,0,1,149,17,14,457517949.0,400.0,上海市,415.58,0.2898840175176861,2.284657690119477,0.12688291063092544,19.941326674697148,22.721196484162505,5.003946305945459,-0.7507487957479722,0.4720129790685898,1.9045099417582705
600502.SH,2010,34,4098652419.0,1,3,2227,13,12,3833482831.0,138.95,安徽省,9386.19,0.2491564734998972,0.8928863232003911,0.2790461305385891,22.067039582278355,22.13392407833744,7.708410667257367,0.5901046572757558,1.8041772257909259,15.18725676973502
600500.SH,2010,31,24808451583.0,1,1,10027,48,12,39691946899.0,524.9,上海市,415.58,0.2898840175176861,2.284657690119477,0.12688291063092544,24.40441415517125,23.934450221698846,9.213036733523925,1.2545415057482083,3.5062304192589817,27.477809271148136
600499.SH,2010,44,2931661318.0,0,1,2602,11,14,2064695073.0,163.0,广东省,4262.77,0.4499750162453053,2230.3953488372094,0.00020174675152541654,21.448248388049166,21.79883510202045,7.86403565907245,0.10125133730789315,1.1065547253012693,10.425597058732244
600496.SH,2010,34,4248605340.0,0,3,4947,12,11,5313048738.0,166.0,安徽省,9386.19,0.2491564734998972,0.8928863232003911,0.2790461305385891,22.393431657721532,22.169856610733888,8.506536611227709,0.563268060420623,1.7564031627790209,17.593410170142093
600495.SH,2010,14,2071638155.0,1,1,449,11,10,1737090887.0,22.51,山西省,3638.11,0.00029960611416367293,0.0016057985533080926,0.18657764608546742,21.27547764695857,21.45160551047531,6.1070228877422545,0.8619117682677917,2.3676828305933024,16.218057981133978
600493.SH,2010,35,1367246470.0,0,1,2944,27,19,924216480.8,78.0,福建省,1945.91,0.40576902323334585,540.8150684931508,0.000750291637331634,20.64445688874523,21.036064678362994,7.987524479848767,-0.3106678363580446,0.732957297204473,8.480534038729296
600491.SH,2010,33,9802519275.0,0,1,1328,13,15,9844290165.0,88.4,浙江省,2322.55,0.35411939463090136,11.904182949775654,0.029747475834750597,23.01015744537156,23.005905258463947,7.191429330036379,1.24173435076076,3.4616119108053116,21.259139203815447
600480.SH,2010,13,4173256172.0,1,1,1092,30,15,3431125121.0,94.9,河北省,8260.75,0.00939624126138668,0.031663022550011424,0.29675755833308115,21.956154067951434,22.151962424641948,6.9957661563048505,0.7654867793336457,2.150040715352776,15.3392128764232
600477.SH,2010,33,3850243274.0,0,1,5084,12,10,3464218162.0,120.29,浙江省,2322.55,0.35411939463090136,11.904182949775654,0.029747475834750597,21.965752805455605,22.07140217130177,8.533853632309345,0.18143227399823125,1.1989333349988445,12.36392164634465
600475.SH,2010,32,4970700743.0,1,1,1454,10,10,3155753148.0,142.0,江苏省,7462.35,0.2981446863253533,1.0112080719934553,0.29484009728838767,21.87249302014091,22.326826661683555,7.282073658093465,0.460980354888612,1.5856277011417652,11.59547988957584
600470.SH,2010,34,3405168738.0,0,3,1310,48,10,2733575353.0,51.59,安徽省,9386.19,0.2491564734998972,0.8928863232003911,0.2790461305385891,21.72887624240923,21.948560331267167,7.177782416195197,0.5806257309633729,1.787156360022972,13.91695033511673
600469.SH,2010,41,6462277825.0,1,4,5877,30,12,8121845836.0,94.08,河南省,14320.79,0.04265407145834832,0.11386581564937293,0.3745994459802846,22.81782328499122,22.58924769707973,8.678801706612651,0.6721924867911966,1.9585266605906566,18.520021560186546
600467.SH,2010,37,2121015131.0,0,1,1837,56,17,774110665.5,39.0,山东省,10677.4,0.012049749939123756,0.03526187409214241,0.3417217674714818,20.467225400015693,21.475160646402614,7.515889085215125,-0.5466929771606859,0.5788609549381505,5.427688117084162
600463.SH,2010,11,2242820007.0,1,1,262,13,10,859748112.9,55.0,北京市,313.62,0.0009565716472163764,0.004870920603994154,0.19638415917352212,20.57215001233385,21.53099984271975,5.568344503761097,0.3367530496790172,1.4003931934852747,8.350115445972548
600428.SH,2010,44,10119696323.0,1,1,4434,4,11,4406779235.0,117.24,广东省,4262.77,0.4499750162453053,2230.3953488372094,0.00020174675152541654,22.206409927383138,23.037749492746798,8.397057390176256,-0.08255300274696076,0.9207626336145561,7.3651234018072795
600426.SH,2010,37,9035137687.0,1,1,2758,47,10,4737750864.0,155.63,山东省,10677.4,0.012049749939123756,0.03526187409214241,0.3417217674714818,22.278828358776224,22.92438700016613,7.922261058353247,0.25345651047698503,1.288471343262669,9.49972128312584
600425.SH,2010,65,4443803474.0,1,4,3707,49,10,1753956939.0,152.63,新疆维吾尔自治区,4236.75,0.016675517790759427,0.06477491519207848,0.2574378946126158,21.285140180424005,22.21477648497366,8.217978203150732,-0.4509711694447862,0.6370092072423649,5.911299454390484
600423.SH,2010,45,4409422144.0,1,4,2693,48,9,2087735415.0,93.69,广西壮族自治区,5896.37,0.34610616362270347,641.751572327044,0.0005393148666043685,21.459345781983508,22.207009484713,7.898411092811599,-0.1391813800136017,0.8700702008004373,7.520138701246588
600409.SH,2010,13,6971982331.0,0,1,5381,47,11,5304916382.0,139.24,河北省,8260.75,0.00939624126138668,0.031663022550011424,0.29675755833308115,22.39189984677692,22.665165430320997,8.59062950948942,0.23886406638167657,1.269805915538933,11.563567403227873
600400.SH,2010,32,5223565895.0,0,1,4893,27,15,2139380448.0,38.58,江苏省,7462.35,0.2981446863253533,1.0112080719934553,0.29484009728838767,21.483782113783604,22.37644612726708,8.495560891289124,-0.46187331859406644,0.6301021571132747,6.001820820524464
600399.SH,2010,21,6406917824.0,0,2,8028,46,11,5281593366.0,68.22,辽宁省,3950.14,0.1604829195927233,111.60739436619718,0.0014379237191593209,22.387493663003642,22.58064415354945,8.990690709916228,0.11698985859722288,1.1241080296004373,11.43953705651808
600392.SH,2010,51,1105551201.0,1,4,750,51,12,366158717.0,73.35,四川省,9158.73,0.21475903318473197,1.8710475248278224,0.11478010597539179,19.718577450370816,20.823609871978967,6.620073206530356,-0.5436587551036398,0.5806200149553727,5.157196146618183
600390.SH,2010,43,1452622407.0,1,4,645,18,11,1296699079.0,62.4,湖南省,8057.99,0.5094632780631398,98.09438470728793,0.00519360287118748,20.98308770225434,21.096636316461403,6.4692503167957724,0.624982444872769,1.8682131604246195,15.059712469693743
600389.SH,2010,32,3159572932.0,0,1,2067,48,20,1984290107.0,162.0,江苏省,7462.35,0.2981446863253533,1.0112080719934553,0.29484009728838767,21.4085270584058,21.87370270731064,7.633853559681768,0.11386937709833056,1.1206057385504604,9.846321621218788
600388.SH,2010,35,5711440044.0,0,1,3905,10,12,3344729702.0,234.15,福建省,1945.91,0.40576902323334585,540.8150684931508,0.000750291637331634,21.930651720684594,22.465737025665685,8.270013062273787,0.02702362426196636,1.0273920738562898,9.105396185328466
600386.SH,2010,11,2011197174.0,1,1,1800,31,11,1960120240.0,95.36,北京市,313.62,0.0009565716472163764,0.004870920603994154,0.19638415917352212,21.396271655245965,21.421995990668005,7.495541943884256,0.4217233283440631,1.524586656411625,14.40476208702807
600383.SH,2010,44,72816537483.0,0,1,6958,17,22,19592529782.0,464.0,广东省,4262.77,0.4499750162453053,2230.3953488372094,0.00020174675152541654,23.698414196961593,25.011208929579414,8.847647355711887,0.07492012563018591,1.0777980590056602,6.09328218259608
600378.SH,2010,51,763189622.1,1,4,860,48,11,490718153.0,187.99,四川省,9158.73,0.21475903318473197,1.8710475248278224,0.11478010597539179,20.011380494465943,20.45301708012854,6.756932389247553,-0.09247009519760319,0.9116764740616176,9.101561138160847
600377.SH,2010,32,24897493133.0,1,1,3669,5,18,6756244112.0,107.0,江苏省,7462.35,0.2981446863253533,1.0112080719934553,0.29484009728838767,22.633732967862052,23.938032957959205,8.207674424355282,-0.09958095154856395,0.9052166682113385,5.652118360211609
600376.SH,2010,11,42741284221.0,1,1,2226,17,17,7765492447.0,353.27,北京市,313.62,0.0009565716472163764,0.004870920603994154,0.19638415917352212,22.772955710338493,24.47843113367192,7.70796153183549,-0.06633327631862596,0.9358189260271211,4.629897416849585
600375.SH,2010,34,2052846805.0,1,3,1127,11,11,3974464362.0,81.0,安徽省,9386.19,0.2491564734998972,0.8928863232003911,0.2790461305385891,22.10315582427477,21.4424933521308,7.027314514039777,1.3116688227482154,3.7123638228721108,31.376191284971682
600373.SH,2010,36,5090651421.0,1,3,665,22,12,3131375103.0,196.8,江西省,5505.0,0.6195149863760218,316.6601671309192,0.0019564032697547682,21.86473807505324,22.35067163987013,6.499787040655854,0.7651179743638066,2.149247915854781,13.113216888263098
600371.SH,2010,23,763450084.1,0,2,658,56,15,587215980.8,96.52,黑龙江省,13347.65,0.2352054481500489,11.277129207227272,0.020856854951995296,20.190903250153106,20.453358302751624,6.489204931325317,0.19833820334161345,1.2193747206977679,11.449096820732988
600370.SH,2010,32,1560778187.0,0,1,1307,48,16,1303132067.0,64.98,江苏省,7462.35,0.2981446863253533,1.0112080719934553,0.29484009728838767,20.98803648605424,21.168450371650145,7.175489713624222,0.2941118289852369,1.3419339623896267,12.495475513949694
600369.SH,2010,50,22778077255.0,1,4,2862,21,20,1936470765.0,582.98,重庆市,3129.85,0.210259277601163,6.298621745788668,0.03338179145965462,21.384132959980956,23.849064386442656,7.959275960116396,-1.1940406031980313,0.30299450674304096,1.8259989682586595
600368.SH,2010,45,9837357630.0,1,4,437,5,18,358396513.2,146.39,广西壮族自治区,5896.37,0.34610616362270347,641.751572327044,0.0005393148666043685,19.697150510223082,23.0094529784124,6.07993319509559,-1.6104985326142915,0.1997879884157187,0.9577205777662536
600367.SH,2010,52,1498391324.0,1,4,3071,47,11,952155769.8,30.05,贵州省,4896.93,0.14540334454443904,3.1491817779743476,0.04617178517969421,20.674239203110233,21.127657918901203,8.029758520440822,-0.3517027287516168,0.7034892180137442,8.045598011231608
